publish_date,code_name,summary,label,trend_before
2021-03-22,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业本周融资净偿还6857.33万元，居有色金属板块第八',very negative,"-2.012,-0.069,-0.888,-2.734,-1.434,4.056,-0.27,-1.839,2.061,0.015"
2021-03-22,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪：融资净偿还9233.2万元，两市排名第11（03-19）', '比亚迪(002594)融资融券信息(03-19)', '探访比亚迪深圳坪山工厂  揭秘“汉”背后的研发故事', '比亚迪本周融资净偿还2.43亿元，两市排名第六'",very negative,"-1.124,3.125,-0.674,-3.221,-0.32,-2.007,-0.891,-11.169,-0.907,1.7"
2021-03-22,300014.sz,"本日亿纬锂能的相关新闻标题如下：'民生证券首予亿纬锂能推荐评级！亿纬锂能点评报告：回购股票用于员工激励 彰显管理层信心', '亿纬锂能本周融资净买入3628.83万元，居电子元件板块第五'",very negative,"-1.754,0.317,-0.174,-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897"
2021-03-22,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代入股时代永福科技 持股60%', '工商变更：宁德时代入股时代永福科技  持股60%', '宁德时代本周融资净偿还1.3亿元，居汽车行业板块第二'",very negative,"-1.212,6.427,0.035,-1.812,-0.099,-2.214,-0.52,-2.421,0.274,-0.724"
2021-03-22,600577.sh,本日精达股份的相关新闻标题如下：'精达股份本周融资净偿还1880.1万元，居金属制品板块第二',neutral,"-0.0,-0.0,-0.0,-0.0,-0.0,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-23,002460.sz,本日赣锋锂业的相关新闻标题如下：'大宗交易：机构账户卖出赣锋锂业1.89亿元（03-22）',very positive,"-0.069,-0.888,-2.734,-1.434,4.056,-0.27,-1.839,2.061,0.015,-0.633"
2021-03-23,002594.sz,"本日比亚迪的相关新闻标题如下：'工商变更：比亚迪汽车有限公司注册资本增至约43.8亿', '比亚迪汽车有限公司注册资本增至约43.8亿元 增幅超224%', '比亚迪(002594)融资融券信息(03-22)'",very negative,"3.125,-0.674,-3.221,-0.32,-2.007,-0.891,-11.169,-0.907,1.7,5.207"
2021-03-23,300014.sz,"本日亿纬锂能的相关新闻标题如下：'电子烟新规冲击波！“二股东”亿纬锂能大跌近20% 刘格崧领衔88家基金单日损失64亿', '行业巨头暴跌 百倍大牛“锂茅”遭遇史上最惨日！主力资金急速抢筹这些股（附名单）', '史上最严监管：1500亿市值电子烟龙头暴跌近20% 港股龙头市值蒸发近900亿', '1500亿市值电子烟龙头暴跌近20%！史上最严监管发力 4000亿港股龙头市值蒸发近900亿', '电子烟概念股开盘普跌'",positive,"0.317,-0.174,-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245"
2021-03-23,300014.sz,本日亿纬锂能的相关新闻标题如下：'市值蒸发超2000亿！电子烟板块巨震 利空影响到底有多大？看机构最新解读',positive,"0.317,-0.174,-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245"
2021-03-23,300750.sz,"本日宁德时代的相关新闻标题如下：'车企博弈宁德时代 动力电池谁主沉浮', '车企博弈宁德时代 动力电池谁主沉浮？', '宁德时代跌2.75% 市值7170亿去年前3季度净利34亿'",very negative,"6.427,0.035,-1.812,-0.099,-2.214,-0.52,-2.421,0.274,-0.724,1.382"
2021-03-23,600577.sh,本日精达股份的相关新闻标题如下：'精达股份：连续3日融资净买入累计1097.99万元（03-22）',neutral,"-0.0,-0.0,-0.0,-0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-23,600595.sh,本日中孚实业的相关新闻标题如下：'*ST中孚盘中最高3.24元，股价创近一年新高',neutral,"0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006"
2021-03-24,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业股东户数增加2.85%，户均持股49.98万元', '赣锋锂业(002460)融资融券信息(03-23)', '赣锋锂业：连续5日融资净偿还累计1.81亿元（03-23）', '大宗交易：机构账户卖出赣锋锂业1.17亿元（03-23）'",very positive,"-0.888,-2.734,-1.434,4.056,-0.27,-1.839,2.061,0.015,-0.633,-1.988"
2021-03-24,002594.sz,本日比亚迪的相关新闻标题如下：'工信部发布拟撤销《免征车辆购置税的新能源汽车车型目录》车型名单',very positive,"-0.674,-3.221,-0.32,-2.007,-0.891,-11.169,-0.907,1.7,5.207,-0.329"
2021-03-24,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能：不涉及电子烟制造和销售', '亿纬锂能大跌近16% 四机构合计卖出8.24亿元', '龙虎榜：亿纬锂能大跌近16% 四机构卖出8.24亿元', '中信证券：维持亿纬锂能“买入”评级“', '亿纬锂能：设立合资公司专注于低成本优质磷酸铁锂'",very positive,"-0.174,-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065"
2021-03-24,300014.sz,"本日亿纬锂能的相关新闻标题如下：'核弹级利空！千亿巨头蒸发248亿 紧急澄清！昔日造富神话一夜腰斩 还能救回来吗？', '亿纬锂能建设10万吨磷酸铁锂项目 中信证券维持“买入”评级', '亿纬锂能大跌近16% 称不涉及电子烟的制造和销售', '多主力现身龙虎榜，亿纬锂能下跌15.86%（03-23）', '亿纬锂能股东户数减少846户，户均持股142.6万元'",very positive,"-0.174,-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065"
2021-03-24,300014.sz,"本日亿纬锂能的相关新闻标题如下：'机构疯狂卖出！“锂茅”突然暴跌：市值蒸发近250亿！公司最新回应来了', '亿纬锂能拟与德方纳米设立合资公司 生产磷酸铁锂', '亿纬锂能：不涉及电子烟的制造和销售', '亿纬锂能跌近16% 股价最高点招商证券中信证券喊买', '亿纬锂能：公司为国内外知名企业供应电子雾化器电池 不涉及电子烟的制造和销售'",very positive,"-0.174,-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065"
2021-03-24,300014.sz,"本日亿纬锂能的相关新闻标题如下：'一天248亿元市值蒸发！刚刚千亿巨头亿纬锂能澄清：不涉及电子烟制造销售', '亿纬锂能：与德方纳米设立合资公司 项目计划投资总额为人民币20亿元'",very positive,"-0.174,-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065"
2021-03-24,300750.sz,"本日宁德时代的相关新闻标题如下：'连续3日净买入 宁德时代获深股通净买入4.81亿元', '宁德时代现2笔大宗交易 共成交3524.14万元', '大宗交易：宁德时代成交3524.14万元，溢价0.83%（03-23）'",very positive,"0.035,-1.812,-0.099,-2.214,-0.52,-2.421,0.274,-0.724,1.382,0.044"
2021-03-24,600577.sh,本日精达股份的相关新闻标题如下：'精达股份：连续4日融资净买入累计1312.86万元（03-23）',neutral,"-0.0,-0.0,-0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-24,600595.sh,本日中孚实业的相关新闻标题如下：'*ST中孚盘中最高3.36元，股价连续两日创近一年新高',neutral,"0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006"
2021-03-25,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业：连续6日融资净偿还累计2.03亿元（03-24）',very positive,"-2.734,-1.434,4.056,-0.27,-1.839,2.061,0.015,-0.633,-1.988,0.763"
2021-03-25,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪(002594)融资融券信息(03-24)',very positive,"-3.221,-0.32,-2.007,-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229"
2021-03-25,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能(300014)融资融券信息(03-24)', '中信证券再喊买入亿纬锂能 元月喊买后股价已惨跌42%', '从消费电池向动力电池跨越 亿纬锂能与德方纳米拟合建10万吨磷酸铁锂产能'",very positive,"-0.712,-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065,2.645"
2021-03-25,300750.sz,本日宁德时代的相关新闻标题如下：'宁德时代跌5% 市值6727亿去年前3季度净利34亿',very positive,"-1.812,-0.099,-2.214,-0.52,-2.421,0.274,-0.724,1.382,0.044,-2.6"
2021-03-25,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份：融资净偿还461.84万元，融资余额2.13亿元（03-24）', '精达股份(600577)融资融券信息(03-24)'",neutral,"-0.0,-0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-26,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业：融资净买入7951.51万元，两市排名第七（03-25）', '民族品牌指数跌0.41% 赣锋锂业涨幅靠前'",very positive,"-1.434,4.056,-0.27,-1.839,2.061,0.015,-0.633,-1.988,0.763,-0.095"
2021-03-26,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪预计明日收盘后（周一晚）披露年报',very negative,"-0.32,-2.007,-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12"
2021-03-26,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代关联公司公开“二次电池”相关专利', '前期抱团板块集体反弹 宁德时代涨逾4%', '宁德时代(300750)融资融券信息(03-25)'",very negative,"-0.099,-2.214,-0.52,-2.421,0.274,-0.724,1.382,0.044,-2.6,-0.225"
2021-03-26,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份：融资净偿还620.94万元，融资余额2.06亿元（03-25）', '精达股份：重要股东质押2000万股，累计质押占其持股达98.48%', '精达股份：股东精达集团解除质押2200万股 质押2000万股'",neutral,"-0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-27,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪获深股通连续3日净买入 累计净买入2.92亿元', '比亚迪：3月26日主力资金净流入额占板块34.30%'",very negative,"-0.32,-2.007,-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12"
2021-03-27,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能：耗资1亿元实施首次股份回购', '亿纬锂能：今日耗资1亿元首次回购股份'",very positive,"-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065,2.645,0.337"
2021-03-27,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代公开“二次电池”相关专利 可兼顾循环性能、存储性能等', '宁德时代：3月26日主力资金净流入额占板块21.27%'",very negative,"-0.099,-2.214,-0.52,-2.421,0.274,-0.724,1.382,0.044,-2.6,-0.225"
2021-03-27,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份(600577)融资融券信息(03-26)', '精达股份：融资净买入16.74万元，融资余额2.06亿元（03-26）'",neutral,"-0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-28,002460.sz,本日赣锋锂业的相关新闻标题如下：'赣锋锂业本周深股通持股市值增加2.85亿元，居有色金属板块第一',very positive,"-1.434,4.056,-0.27,-1.839,2.061,0.015,-0.633,-1.988,0.763,-0.095"
2021-03-28,002594.sz,本日比亚迪的相关新闻标题如下：'比亚迪本周深股通持股市值增加3.78亿元，居汽车行业板块第二',very negative,"-0.32,-2.007,-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12"
2021-03-28,300014.sz,本日亿纬锂能的相关新闻标题如下：'亿纬锂能本周获深股通增持4.78亿元，周内增持市值两市排名第18',very positive,"-1.538,-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065,2.645,0.337"
2021-03-28,300750.sz,本日宁德时代的相关新闻标题如下：'宁德时代本周获深股通增持5.72亿元，周内增持市值两市排名第十',very negative,"-0.099,-2.214,-0.52,-2.421,0.274,-0.724,1.382,0.044,-2.6,-0.225"
2021-03-28,600577.sh,本日精达股份的相关新闻标题如下：'精达股份本周沪股通持股市值增加1566.36万元，居金属制品板块第二',neutral,"-0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-29,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业预计明日收盘后（周二晚）披露年报', '赣锋锂业本周融资净买入3500.03万元，居有色金属板块第三'",very negative,"4.056,-0.27,-1.839,2.061,0.015,-0.633,-1.988,0.763,-0.095,-0.489"
2021-03-29,002594.sz,"本日比亚迪的相关新闻标题如下：'国金证券给予比亚迪买入评级 专注智能硬件精密制造 厚积薄发 行稳致远', '瞄准插电式混动市场 比亚迪再推综合续航千公里SUV', '比亚迪本周融资净偿还2.17亿元，两市排名第四'",very negative,"-2.007,-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12,-1.75"
2021-03-29,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能：融资净偿还8321.41万元，两市排名第16（03-26）', '亿纬锂能本周融资净买入1.6亿元，两市排名第12'",very positive,"-3.838,1.326,-0.468,-2.829,2.897,-0.245,-1.065,2.645,0.337,-0.039"
2021-03-29,300750.sz,"本日宁德时代的相关新闻标题如下：'广东省重大项目集中开工活动在宁德时代肇庆基地举行', '宁德时代关联公司公开“电池加热”相关专利', '宁德时代：融资余额76.49亿元，创历史新高（03-26）', '宁德时代本周融资净买入7.9亿元，两市排名第一'",very positive,"-2.214,-0.52,-2.421,0.274,-0.724,1.382,0.044,-2.6,-0.225,-1.209"
2021-03-29,600577.sh,本日精达股份的相关新闻标题如下：'精达股份本周融资净偿还817.39万元，居金属制品板块第六',neutral,"-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001"
2021-03-30,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业：融资净偿还5522.02万元，两市排名第19（03-29）', '赣锋锂业(002460)融资融券信息(03-29)'",very negative,"-0.27,-1.839,2.061,0.015,-0.633,-1.988,0.763,-0.095,-0.489,-1.708"
2021-03-30,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪年度业绩出炉：全年净利42.34亿 同比增162.27%', '读财报系列—— 一文看懂比亚迪20年度利润表', '新能源汽车领跑 比亚迪多元化业务齐发力', '比亚迪(002594)融资融券信息(03-29)', '比亚迪业绩亮相！一季度净利预增77.56%-166.34%；去年豪赚42亿 增长162.27%'",very positive,"-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12,-1.75,-0.544"
2021-03-30,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪：预计21年一季度归母净利润同比增长77.56%至166.34%', '2020年比亚迪净利润同比增长162.27% 一季度预计盈利2-3亿', '比亚迪：预计2021年第一季度净利润为2.00亿元~3.00亿元 同比增长77.56%~166.34%', '比亚迪：预计一季度净利2亿-3亿元 同比增长77.56%-166.34%', '比亚迪：融资净偿还2477.32万元，融资余额70.25亿元（03-29）'",very positive,"-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12,-1.75,-0.544"
2021-03-30,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪首季净利润预计增长77.56%~166.34%', '比亚迪：一季度净利预增78%-166%', '比亚迪：2020年度净利润约42.34亿元 同比增加162.27%', '比亚迪关联公司公开“车辆转向盘的控制方法”相关专利 可提高用户和车辆的交互体验', '比亚迪化解汽车销量压力 去年净利增长1.6倍至42.34亿'",very positive,"-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12,-1.75,-0.544"
2021-03-30,002594.sz,"本日比亚迪的相关新闻标题如下：'【图解年报】比亚迪：2020年归母净利润同比大增162.3%，约为42.3亿元', '比亚迪：龙头业绩亮眼，成长动力强劲', '比亚迪一季度净利润预增78%-166%', '中信证券：比亚迪年报业绩符合预期 继续重点推荐维持A+H“买入”评级', '比亚迪2020年度拟10派1.48元'",very positive,"-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12,-1.75,-0.544"
2021-03-30,002594.sz,"本日比亚迪的相关新闻标题如下：'比亚迪：2020年净利润同比增162% 拟10派1.48元', '安信证券维持比亚迪买入评级：2020年业绩符合预期 2021加速前行'",very positive,"-0.891,-11.169,-0.907,1.7,5.207,-0.329,-2.229,-0.12,-1.75,-0.544"
2021-03-30,300014.sz,"本日亿纬锂能的相关新闻标题如下：'亿纬锂能：连续4日融资净偿还累计2.21亿元（03-29）', '亿纬锂能(300014)融资融券信息(03-29)'",very positive,"1.326,-0.468,-2.829,2.897,-0.245,-1.065,2.645,0.337,-0.039,-0.222"
2021-03-30,300750.sz,"本日宁德时代的相关新闻标题如下：'宁德时代：融资余额80.37亿元，创历史新高（03-29）', '宁德时代(300750)融资融券信息(03-29)', '宁德时代现3笔大宗交易 合计成交355.53万股', '大宗交易：宁德时代成交10.05亿元，折价9.25%（03-29）'",very positive,"-0.52,-2.421,0.274,-0.724,1.382,0.044,-2.6,-0.225,-1.209,-3.6"
2021-03-30,600577.sh,"本日精达股份的相关新闻标题如下：'精达股份(600577)融资融券信息(03-29)', '精达股份：融资净偿还328.01万元，融资余额2.03亿元（03-29）'",neutral,"-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.002"
2021-03-31,002460.sz,"本日赣锋锂业的相关新闻标题如下：'赣锋锂业：2020年度净利润约10.25亿元 同比增加186.16%', '赣锋锂业2020年度拟10派3元', '股东户数两个月激增54%！揭密千亿“锂茅”抱团瓦解过程', '赣锋锂业年度报告：2020年净利润同比增长186% 拟10派3元', '赣锋锂业：全年业绩翻番，现金流持续上升'",very negative,"-1.839,2.061,0.015,-0.633,-1.988,0.763,-0.095,-0.489,-1.708,1.752"
